datetime,house_type,price,acreage,address,district,city,bedrooms,wc,price 2,price 3,wc 2,bedrooms 2,floors,floors 2,property age,latitude,longitude,hospital,supermarket,school,park,amenities_rating
2022-11-10 20:27:18,Nhà riêng,5.0,46.0,"Hà Nội, Hà Đông, Hà Nội",Hà Đông,Hà Nội,2.0,2.0,,,,,1.0,,213,21.0866512,105.8884768,False,False,False,False,0
2022-11-10 20:37:54,Nhà riêng,4.5,65.0,"Thành phố Hồ Chí Minh, Quận 8, TP Hồ Chí Minh",Quận 8,TP Hồ Chí Minh,3.0,2.0,4.5,4.5,2.0,2.0,2.0,,213,10.7374562,106.656121,False,False,True,False,1
2022-11-10 20:55:17,Luxury home,24.75,275.0,"Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,6.0,7.0,0.089,,,6.0,3.0,,213,10.8030656,106.65227606400094,False,False,True,False,1
2022-11-10 20:57:12,Nhà riêng,11.3,50.0,"Cầu Giấy, Hà Nội",Cầu Giấy,Hà Nội,4.0,,11.0969945393,,,,7.0,,213,21.02916475,105.80343767219593,True,True,True,True,5
2022-11-10 21:35:45,Nhà,11.0,140.0,"Đường Dương Văn Cam, Phường Linh Tây, Quận Thủ Đức, TP HCM, TP Hồ Chí Minh",Thủ Đức,TP Hồ Chí Minh,,,11.0,8.0,,,4.0,4.0,213,10.8298295,106.7617899,False,False,True,False,1
2022-11-10 21:43:52,Nhà riêng,5.0,,"Thanh Xuân, Hà Nội",Thanh Xuân,Hà Nội,,,5.0,5.0,,,4.0,4.0,213,20.9936873,105.8143014,True,True,True,False,4
2022-11-10 22:00:06,Nhà riêng,4.1,90.0,"Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,,,4.1,,,,2.0,3.0,213,10.8030656,106.65227606400094,False,False,True,False,1
2022-11-10 22:51:31,Nhà riêng,4.5,40.0,"Thanh Xuân, Hà Nội",Thanh Xuân,Hà Nội,,,4.5,4.5,,,4.0,4.0,213,20.9936873,105.8143014,True,True,True,False,4
2022-11-10 23:17:54,Nhà riêng,2.7,75.0,"Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,,,,,,,2.0,3.0,213,10.8030656,106.65227606400094,False,False,True,False,1
2022-11-11 05:16:57,Nhà mặt phố,9.2,80.0,"Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,5.0,,0.017,0.017,,5.0,3.0,,213,10.8030656,106.65227606400094,False,False,True,False,1
2022-11-11 05:16:57,Nhà mặt phố,9.2,80.0,"Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,5.0,,0.017,0.017,,5.0,3.0,,213,10.8030656,106.65227606400094,False,False,True,False,1
2022-11-11 07:02:39,Nhà riêng,5.8,53.0,"Ngõ 379, Ba Đình, Hà Nội",Ba Đình,Hà Nội,4.0,3.0,5.8,,,4.0,4.0,4.0,213,21.0327532,105.8191503,True,True,True,True,5
2022-11-11 07:41:39,Nhà mặt phố,2.8,53.0,"Đường Hải Sơn, phường Thanh Bình, quận Hải Châu, TP. Đà Nẵng.",Hải Châu,Đà Nẵng,2.0,2.0,2.8,2.8,,2.0,2.0,2.0,213,16.059935099999997,108.2202354299364,False,False,False,False,0
2022-11-11 08:36:58,Nhà riêng,5.0,36.0,"256, Đống Đa, Hà Nội",Đống Đa,Hà Nội,4.0,4.0,5.0,5.0,,,5.0,5.0,213,21.015036,105.8300542,False,True,False,True,2
2022-11-11 08:45:38,Nhà mặt phố,5.0,60.0,"đống đa, Ba Đình, Hà Nội",Ba Đình,Hà Nội,1.0,,,,,1.0,5.0,5.0,213,21.0298399,105.83293937304956,False,True,True,True,3
2022-11-11 08:50:43,Nhà riêng,6.2,215.0,"Khu Phố 5, Biên Hòa, Đồng Nai",Biên Hòa,Đồng Nai,4.0,3.0,0.3,0.3,3.0,4.0,,,213,10.9624348,106.86933582751767,True,False,True,False,3
2022-11-11 08:52:51,Nhà riêng,4.8,83.0,"Thanh Trì, Hà Nội",Thanh Trì,Hà Nội,3.0,2.0,0.05,0.05,,3.0,2.0,,213,20.9414616,105.83603265035416,False,False,True,False,1
2022-11-11 08:52:51,Nhà riêng,4.8,83.0,"Thanh Trì, Hà Nội",Thanh Trì,Hà Nội,3.0,2.0,0.05,0.05,,3.0,2.0,,213,20.9414616,105.83603265035416,False,False,True,False,1
2022-11-11 09:02:43,Nhà,11.0,140.0,"Đường Dương Văn Cam, Phường Linh Tây, Quận Thủ Đức, TP HCM, TP Hồ Chí Minh",Thủ Đức,TP Hồ Chí Minh,,,8.0,8.0,,,4.0,4.0,213,10.8298295,106.7617899,False,False,True,False,1
2022-11-11 09:16:30,Nhà riêng,3.75,63.0,"1, Biên Hòa, Đồng Nai",Biên Hòa,Đồng Nai,3.0,2.0,3.75,3.75,,3.0,2.0,2.0,213,10.9340311,106.8301918,False,False,True,False,1
2022-11-11 09:19:10,Nhà mặt phố,10.0,180.0,"Dự án Centa City, Đường 1A, Xã Phù Chẩn, Thị xã Từ Sơn, Bắc Ninh",Từ Sơn,Bắc Ninh,5.0,5.0,,,,,,,213,21.113309,105.9568611,True,False,True,False,3
2022-11-11 09:22:52,Nhà riêng,4.1,76.0,"Hải Châu, Đà Nẵng",Hải Châu,Đà Nẵng,,,4.0,4.1,,,,,213,16.059935099999997,108.2202354299364,False,False,False,False,0
2022-11-11 09:29:10,Nhà riêng,8.4,200.0,"Quận Tân Bình, TP. HCM, Dự án, Dự án, TP Hồ Chí Minh",Tân Bình,TP Hồ Chí Minh,5.0,3.0,8.4,8.4,3.0,5.0,4.0,4.0,213,10.7976722,106.66523106900442,False,False,False,False,0
2022-11-11 09:49:22,Nhà riêng,2.7,60.0,"Bình Trưng Tây, Quận 2, Hồ Chí Minh, TP Hồ Chí Minh",Quận 2,TP Hồ Chí Minh,2.0,2.0,2.7,,2.0,2.0,2.0,,213,10.76849385,106.68429499199416,True,True,True,True,5
2022-11-10 15:40:44,Nhà riêng,6.6,54.0,"Tân Kỳ Tân Quý, Phường Sơn Kỳ, Quận Tân Phú, Hồ Chí Minh, TP Hồ Chí Minh",Tân Phú,TP Hồ Chí Minh,4.0,5.0,6.6,6.6,,4.0,4.0,4.0,213,10.79913,106.6185838,False,True,True,True,3
2022-11-10 12:51:13,Nhà riêng,6.2,52.0,"Hoàng Hoa Thám, Phường 12, Quận Tân Bình, Hồ Chí Minh, TP Hồ Chí Minh",Tân Bình,TP Hồ Chí Minh,4.0,4.0,6.2,6.2,,,3.0,,213,10.8052168,106.6477748,False,False,True,False,1
2022-11-10 13:01:58,Nhà riêng,3.55,75.0,"Hải Châu, Đà Nẵng",Hải Châu,Đà Nẵng,,,3.55,3.55,,,2.0,,213,16.059935099999997,108.2202354299364,False,False,False,False,0
2022-11-10 13:04:45,Nhà riêng,8.4,60.0,"Trần Hữu Trang, Phường 10, Quận Phú Nhuận, Hồ Chí Minh, TP Hồ Chí Minh",Phú Nhuận,TP Hồ Chí Minh,4.0,5.0,8.4,8.4,5.0,4.0,3.0,,213,10.7941018,106.6733317,True,False,True,False,3
2022-11-10 13:19:40,Nhà riêng,4.6,42.0,"Nguyễn Trung Trực, Phường 5, Quận Bình Thạnh, Hồ Chí Minh, TP Hồ Chí Minh",Bình Thạnh,TP Hồ Chí Minh,2.0,2.0,4.6,4.6,2.0,2.0,2.0,,213,10.8041602,106.5878711,False,True,True,True,3
2022-11-10 13:35:26,Nhà riêng,5.85,48.0,"Phan Đăng Lưu, Phường 3, Quận Bình Thạnh, Hồ Chí Minh, TP Hồ Chí Minh",Bình Thạnh,TP Hồ Chí Minh,4.0,4.0,5.85,5.85,,4.0,4.0,,213,10.8025048,106.6969619,True,False,True,False,3
2022-11-10 13:45:33,Nhà riêng,6.1,42.0,"Nguyễn Công Hoan, Phường 7, Quận Phú Nhuận, Hồ Chí Minh, TP Hồ Chí Minh",Phú Nhuận,TP Hồ Chí Minh,3.0,3.0,6.1,6.1,3.0,3.0,3.0,,213,10.7989829,106.6904123,False,False,True,False,1
2022-11-10 13:50:01,Nhà riêng,2.1,66.0,"Biên Hòa, Đồng Nai",Biên Hòa,Đồng Nai,2.0,2.0,2.1,2.1,,2.0,2.0,2.0,213,10.9509538,106.8226134,True,False,True,True,4
2022-11-10 13:54:24,Nhà riêng,6.4,56.0,"Lê Trực, Phường 7, Quận Bình Thạnh, Hồ Chí Minh, TP Hồ Chí Minh",Bình Thạnh,TP Hồ Chí Minh,3.0,4.0,6.4,6.4,4.0,3.0,3.0,,213,10.8087644,106.6894988,True,False,True,False,3
2022-11-10 13:58:36,Nhà riêng,5.8,51.0,"Lạc Long Quân, P.8, Tân Bình, TP Hồ Chí Minh",Tân Bình,TP Hồ Chí Minh,3.0,4.0,5.8,,4.0,3.0,4.0,4.0,213,10.7798633,106.649927,False,False,False,False,0
2022-11-10 13:58:52,Nhà,14.8,100.0,"Quận 11, TP Hồ Chí Minh",Quận 11,TP Hồ Chí Minh,,1.0,14.8,14.8,1.0,,2.0,4.0,213,10.7659529,106.6475594370616,False,False,True,False,1
2022-11-10 14:33:49,Nhà mặt phố,1.4,90.0,"QUỐC LỘ 1A, THỊ TRẤN CÁI TẮC, HUYỆN CHÂU THÀNH A, HẬU GIANG",Châu Thành A,Hậu Giang,2.0,2.0,,,2.0,2.0,2.0,,213,9.93014655,105.64014022638986,False,False,False,False,0
2022-11-10 14:41:23,Nhà riêng,2.5,50.0,"Bình Trưng Tây, Quận 2, Hồ Chí Minh, TP Hồ Chí Minh",Quận 2,TP Hồ Chí Minh,2.0,2.0,2.5,2.5,2.0,2.0,2.0,,213,10.76849385,106.68429499199416,True,True,True,True,5
2022-11-10 14:43:49,Nhà riêng,3.0,48.0,"Đường Nguyễn Văn Khối, Phường 9, Quận Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,2.0,2.0,3.0,3.0,,,,,213,10.8435958,106.6493725,False,True,True,True,3
2022-11-10 14:49:51,Nhà riêng,3.79,31.0,"Đường Phan Huy Ích, Phường 12, Quận Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,2.0,2.0,3.79,3.79,,,2.0,,213,10.8373485,106.6362851,False,True,True,False,2
2022-11-10 14:57:08,Nhà mặt phố,4.8,100.0,"Đường Đại Lộ Võ Nguyên giáp, Phường 4, TP - Vị Thanh, Hậu Giang, -- Dự án --",Vị Thanh,Hậu Giang,,,0.754342,0.754342,,,4.0,,213,9.7832231,105.4670349,False,False,False,False,0
2022-11-10 15:09:03,Nhà riêng,4.35,66.0,"đường Tô Vĩnh Diện phường lInh Chiểu quận Thủ Đức Thành phố Hồ Chí MInh, TP Hồ Chí Minh",Thủ Đức,TP Hồ Chí Minh,,,4.35,4.35,,,3.0,,213,10.8298295,106.7617899,False,False,True,False,1
2022-11-10 15:09:46,Nhà riêng,2.2,30.0,"Đống Đa, Hà Nội",Đống Đa,Hà Nội,1.0,,2.2,2.2,,1.0,2.0,4.0,213,21.015036,105.8300542,False,True,False,True,2
2022-11-10 15:18:29,Nhà,15.0,600.0,"Dĩ An, Bình Dương",Dĩ An,Bình Dương,,,,,,,2.0,3.0,213,10.91662445,106.77641520276016,True,False,True,False,3
2022-11-10 15:34:37,Nhà riêng,4.7,30.0,"Nguyễn Nhữ Lãm, Phường Phú Thọ Hòa, Quận Tân Phú, Hồ Chí Minh, TP Hồ Chí Minh",Tân Phú,TP Hồ Chí Minh,2.0,2.0,4.7,4.7,2.0,2.0,,,213,10.783804,106.6266293,False,True,True,True,3
2022-11-10 12:33:37,Nhà riêng,4.4,48.0,"Đỗ Thừa Luông, Phường Tân Quý, Quận Tân Phú, Hồ Chí Minh, TP Hồ Chí Minh",Tân Phú,TP Hồ Chí Minh,2.0,2.0,4.4,4.4,2.0,2.0,2.0,,213,10.7924337,106.6175022,False,True,True,True,3
2022-11-10 12:24:25,Nhà riêng,6.4,49.0,"Trần Khắc Chân, Phường 9, Quận Phú Nhuận, Hồ Chí Minh, TP Hồ Chí Minh",Phú Nhuận,TP Hồ Chí Minh,3.0,3.0,6.4,6.4,3.0,3.0,2.0,,213,10.8000922,106.6776671,False,True,True,True,3
2022-11-10 11:48:08,Nhà riêng,2.15,46.0,"Biên Hòa, Đồng Nai",Biên Hòa,Đồng Nai,3.0,2.0,2.15,,,3.0,2.0,,213,10.9509538,106.8226134,True,False,True,True,4
2022-11-10 11:45:19,Nhà riêng,9.4,60.0,"Cách Mạng Tháng Tám, Phường 4, Quận Tân Bình, Hồ Chí Minh, TP Hồ Chí Minh",Tân Bình,TP Hồ Chí Minh,4.0,4.0,9.4,9.4,,,3.0,3.0,213,10.7976722,106.66523106900442,False,False,False,False,0
2022-11-10 11:35:49,Nhà riêng,2.1,66.0,"Biên Hòa, Đồng Nai",Biên Hòa,Đồng Nai,2.0,2.0,2.1,,,2.0,2.0,,213,10.9509538,106.8226134,True,False,True,True,4
2022-11-10 11:28:21,Nhà riêng,5.85,34.0,"Hoàng Văn Thụ, Phường 15, Quận Phú Nhuận, Hồ Chí Minh, TP Hồ Chí Minh",Phú Nhuận,TP Hồ Chí Minh,3.0,3.0,5.85,5.85,3.0,,2.0,3.0,213,10.7993315,106.6775641,False,False,False,False,0
2022-11-10 11:07:44,Nhà riêng,1.85,19.0,"Hai Bà Trưng, Hà Nội",Hai Bà Trưng,Hà Nội,2.0,2.0,1.85,1.85,2.0,2.0,2.0,,213,21.012198,105.8552245,True,True,True,True,5
2022-10-25 16:31:42,Nhà riêng,3.2,60.0,"Đà Nẵng, Liên Chiểu, Đà Nẵng",Liên Chiểu,Đà Nẵng,4.0,3.0,3.2,,3.0,4.0,3.0,,229,16.0596992,108.1483443,False,False,True,True,2
2022-10-26 05:46:33,Nhà mặt phố,5.6,80.0,"Đà Nẵng, Liên Chiểu, Đà Nẵng",Liên Chiểu,Đà Nẵng,4.0,1.0,4.5,,1.0,3.0,3.0,,229,16.0596992,108.1483443,False,False,True,True,2
2022-11-10 10:48:10,Nhà riêng,10.2,55.0,"Tân Bình, TP Hồ Chí Minh",Tân Bình,TP Hồ Chí Minh,4.0,4.0,10.2,10.2,4.0,4.0,5.0,5.0,213,10.7976722,106.66523106900442,False,False,False,False,0
2022-11-10 10:47:07,Nhà riêng,4.15,58.0,"Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,3.0,2.0,4.15,4.15,2.0,3.0,2.0,,213,10.8440568,106.6403038,False,False,True,False,1
2022-10-29 17:41:58,Nhà riêng,4.8,80.0,"Đà Nẵng, Thanh Khê, Đà Nẵng",Thanh Khê,Đà Nẵng,4.0,4.0,4.8,,,4.0,,,225,16.071795950000002,108.20920548707868,False,False,False,False,0
2022-11-10 10:40:48,Nhà riêng,1.45,33.0,"Tạ Quang Bửu, quận 8, TP Hồ Chí Minh",Quận 8,TP Hồ Chí Minh,2.0,2.0,1.45,1.45,2.0,2.0,,,213,10.7220335,106.62949387003158,False,False,True,False,1
2022-11-10 10:35:29,Nhà mặt phố,5.8,95.0,"Đà Nẵng, Liên Chiểu, Đà Nẵng",Liên Chiểu,Đà Nẵng,3.0,,5.8,0.025,,3.0,1.0,,213,16.0596992,108.1483443,False,False,True,True,2
2022-11-10 10:34:38,Nhà mặt phố,29.0,160.0,"40 Đại La, Hai Bà Trưng, Hà Nội",Hai Bà Trưng,Hà Nội,,,,,,,,,213,21.012198,105.8552245,True,True,True,True,5
2022-11-10 09:55:01,Nhà riêng,1.75,33.0,"Huỳnh Tấn Phát, quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,2.0,2.0,1.75,1.75,2.0,2.0,2.0,,214,10.7535645,106.7284658,False,False,True,False,1
2022-11-10 10:23:48,Nhà riêng,0.116,40.0,"Thành phố Hồ Chí Minh, Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,,2.0,2.0,2.9,2.0,,2.0,2.0,213,10.8132389,106.677907,True,False,True,False,3
2022-11-10 10:13:56,Nhà riêng,7.4,76.0,"Quận 9, TP Hồ Chí Minh",Quận 9,TP Hồ Chí Minh,4.0,3.0,7.4,7.4,3.0,4.0,3.0,3.0,213,10.8311346,106.7715507,False,False,False,False,0
2022-11-10 09:56:04,Nhà riêng,17.7,150.0,"Tân Bình, TP Hồ Chí Minh",Tân Bình,TP Hồ Chí Minh,,,17.7,17.7,,,4.0,4.0,214,10.7976722,106.66523106900442,False,False,False,False,0
2022-11-10 09:53:18,Nhà mặt phố,2475.0,275.0,"Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,6.0,,24.75,24.75,,6.0,3.0,,214,10.8030656,106.65227606400094,False,False,True,False,1
2022-11-10 09:37:28,Nhà riêng,6.0,40.0,"Ngõ 290, Ba Đình, Hà Nội",Ba Đình,Hà Nội,3.0,4.0,6.0,,,,6.0,6.0,214,21.0327532,105.8191503,True,True,True,True,5
2022-11-10 09:30:21,Nhà riêng,3.5,70.0,"Hải Châu, Đà Nẵng",Hải Châu,Đà Nẵng,,,3.0,3.5,,,,,214,16.059935099999997,108.2202354299364,False,False,False,False,0
2022-11-10 09:15:40,Nhà riêng,2.1,66.0,"Biên Hòa, Đồng Nai",Biên Hòa,Đồng Nai,2.0,2.0,2.1,2.1,,2.0,2.0,2.0,214,10.9509538,106.8226134,True,False,True,True,4
2022-11-09 15:26:51,Nhà riêng,3.05,60.0,"Biên Hòa, Đồng Nai",Biên Hòa,Đồng Nai,2.0,2.0,50.0,50.0,2.0,2.0,2.0,2.0,214,10.9509538,106.8226134,True,False,True,True,4
2022-11-09 15:32:04,Nhà riêng,1.78,48.0,"Tân Phú, TP Hồ Chí Minh",Tân Phú,TP Hồ Chí Minh,2.0,3.0,,,3.0,2.0,,,214,10.727068,106.7261695,False,True,True,True,3
2022-11-09 15:36:09,Nhà riêng,1.65,45.0,"Tân Phú, TP Hồ Chí Minh",Tân Phú,TP Hồ Chí Minh,2.0,3.0,,,3.0,2.0,,,214,10.727068,106.7261695,False,True,True,True,3
2022-11-09 15:39:42,Nhà mặt phố,27.0,199.0,"Thành phố Hồ Chí Minh, Tân Bình, TP Hồ Chí Minh",Tân Bình,TP Hồ Chí Minh,,,,,,,,,214,10.7704304,106.650936,False,False,True,False,1
2022-11-09 15:43:06,Nhà riêng,2.3,50.0,"bùi hữu nghĩa, Biên Hòa, Đồng Nai",Biên Hòa,Đồng Nai,2.0,2.0,50.0,50.0,2.0,2.0,2.0,2.0,214,10.9568713,106.7830473,False,False,False,False,0
2022-11-09 15:44:54,Nhà riêng,4050000.0,38.0,"Hà Nội, Long Biên, Hà Nội",Long Biên,Hà Nội,1.0,1.0,4.05,4.05,1.0,1.0,5.0,,214,21.04416615,105.91890120582296,False,True,True,True,3
2022-11-09 15:52:57,Nhà mặt phố,25.0,199.0,"Thành phố Hồ Chí Minh, Tân Phú, TP Hồ Chí Minh",Tân Phú,TP Hồ Chí Minh,23.0,,0.989,0.989,,,6.0,6.0,214,10.9203129,106.559720850747,True,False,False,False,2
2022-11-09 15:55:55,Nhà riêng,0.5,40.0,"Hóc Môn, TP Hồ Chí Minh",Hóc Môn,TP Hồ Chí Minh,,3.0,,,3.0,,,,214,10.878345,106.57635314823771,False,False,True,False,1
2022-11-09 16:06:34,Nhà riêng,3.75,83.0,"ngay khu du lịch bửu long, Biên Hòa, Đồng Nai",Biên Hòa,Đồng Nai,3.0,2.0,3.75,3.75,2.0,3.0,,,214,10.9509538,106.8226134,True,False,True,True,4
2022-11-09 16:18:21,Nhà mặt phố,9500.0,35.0,"Thành phố Hồ Chí Minh, Quận 10, TP Hồ Chí Minh",Quận 10,TP Hồ Chí Minh,,,0.018,0.018,,,4.0,4.0,214,10.7772636,106.6750563771838,True,True,False,True,4
2022-11-09 16:20:55,Nhà riêng,4.4,51.0,"Hồ Văn Long, Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,4.0,3.0,4.4,4.4,3.0,4.0,3.0,3.0,214,10.7617971,106.5896049,False,False,True,False,1
2022-11-09 16:23:40,Nhà mặt phố,4300.0,80.0,"ngay khu bửu long 1, Biên Hòa, Đồng Nai",Biên Hòa,Đồng Nai,3.0,,4.3,4.3,,,,,214,10.9509538,106.8226134,True,False,True,True,4
2022-11-09 16:34:07,Nhà riêng,2900000.0,46.0,"Bình Thạnh, TP Hồ Chí Minh",Bình Thạnh,TP Hồ Chí Minh,2.0,1.0,2.9,2.9,,,2.0,2.0,214,10.8041602,106.5878711,False,True,True,True,3
2022-11-09 16:34:46,Nhà riêng,11.0,90.0,"Thành phố Hồ Chí Minh, Quận 11, TP Hồ Chí Minh",Quận 11,TP Hồ Chí Minh,,,11.0,11.0,,,,,214,10.7704304,106.650936,False,False,True,False,1
2022-11-09 16:50:22,Nhà mặt phố,5.7,89.0,"đường Lý Tế Xuyên , phường Linh Đông, Quận Thủ Đức, Tp. HCM, TP Hồ Chí Minh",Thủ Đức,TP Hồ Chí Minh,1.0,1.0,5.7,6.2,,,,,214,10.8298295,106.7617899,False,False,True,False,1
2022-11-09 16:54:44,Nhà riêng,6.5,60.0,"Mã Lò, BHHA, Bình Tân, Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,4.0,5.0,,,5.0,4.0,,,214,10.8030656,106.65227606400094,False,False,True,False,1
2022-11-09 17:02:46,Nhà riêng,3.55,43.0,"Hai Bà Trưng, Hà Nội",Hai Bà Trưng,Hà Nội,4.0,,3.55,3.0,,,,,214,21.012198,105.8552245,True,True,True,True,5
2022-11-09 17:33:43,Nhà riêng,5.0,,"Hai Bà Trưng, Hà Nội",Hai Bà Trưng,Hà Nội,5.0,,5.0,5.0,,5.0,,,214,21.012198,105.8552245,True,True,True,True,5
2022-11-09 19:24:35,Nhà riêng,7.6,38.0,"nguyễn văn linh, quận 7, tp HCM, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,5.0,4.0,7.6,7.6,4.0,5.0,4.0,,214,10.7527975,106.7281103,True,True,True,True,5
2022-11-09 19:41:59,Nhà riêng,46.9,115.0,"3 Tháng 2, Phường 12, Quận 10, TPHCM, TP Hồ Chí Minh",Quận 10,TP Hồ Chí Minh,2.0,,46.9,46.9,,,,,214,10.7711007,106.6734728,True,True,True,True,5
2022-11-09 19:51:40,Nhà riêng,5.5,56.0,"Hương lộ 2, Bình Trị Đông A, Bình Tân, Hồ Chí Minh, -Dự án-, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,5.0,4.0,5.0,,4.0,5.0,4.0,4.0,214,10.8030656,106.65227606400094,False,False,True,False,1
2022-11-09 19:53:36,Nhà riêng,4.35,40.0,Phố Giải Phóng phường Thịnh Liệt quận Hoàng Mai Hà Nội,Hoàng Mai,Hà Nội,3.0,4.0,4.35,4.35,,3.0,,,214,20.9755354,105.85744654567378,False,True,True,True,3
2022-11-09 20:28:11,Nhà riêng,4.38,41.0,Phố Trương Định phường Thịnh Liệt quận Hoàng Mai Hà Nội,Hoàng Mai,Hà Nội,3.0,4.0,4.38,4.38,,3.0,,,214,20.9755354,105.85744654567378,False,True,True,True,3
2022-11-09 20:48:27,Nhà riêng,3.99,35.0,"Ngõ 445, Cầu Giấy, Hà Nội",Cầu Giấy,Hà Nội,4.0,3.0,3.99,,,,4.0,4.0,214,21.0354633,105.7965242,False,True,True,True,3
2022-11-09 21:45:18,Nhà riêng,5.99,99.0,"Hoàng Mai, Hà Nội",Hoàng Mai,Hà Nội,,,5.99,5.99,,,5.0,5.0,214,20.9755354,105.85744654567378,False,True,True,True,3
2022-11-09 21:59:04,Nhà,3.55,40.0,"Hà Nội, Thanh Trì, Hà Nội",Thanh Trì,Hà Nội,4.0,,,,,4.0,,,214,21.0151072,105.7814958,False,False,False,False,0
2022-11-09 22:39:51,Nhà riêng,2.95,60.0,"Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,,,,,,,2.0,2.0,214,10.8030656,106.65227606400094,False,False,True,False,1
2022-11-09 23:13:07,Nhà riêng,3.3,40.0,"Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,,,,,,,,,214,10.8030656,106.65227606400094,False,False,True,False,1
2022-11-09 23:36:36,Nhà riêng,10.0,,"Quận , Hồ Chí Minh, Tân Bình, TP Hồ Chí Minh",Tân Bình,TP Hồ Chí Minh,,,10.0,,,,2.0,3.0,214,10.80187195,106.66735257119342,False,False,True,False,1
2022-11-10 00:05:31,Nhà mặt phố,8.0,196.0,"Đường Lê Hữu Trác, An Hải Đông, Sơn Trà, Đà Nẵng",Sơn Trà,Đà Nẵng,3.0,3.0,8.0,0.012,,2.0,3.0,3.0,214,16.0581073,108.2392177,False,False,False,False,0
2022-11-10 05:37:49,Nhà riêng,4.25,75.0,"Đà Nẵng, Thanh Khê, Đà Nẵng",Thanh Khê,Đà Nẵng,4.0,,4.25,0.015,,4.0,1.0,,214,16.071795950000002,108.20920548707868,False,False,False,False,0
2022-11-10 08:42:42,Nhà riêng,4.85,68.0,"Đà Nẵng, Thanh Khê, Đà Nẵng",Thanh Khê,Đà Nẵng,4.0,,3.35,3.35,,,3.0,,214,16.071795950000002,108.20920548707868,False,False,False,False,0
2022-11-10 08:50:24,Nhà riêng,5.7,,"Ba Đình, Hà Nội",Ba Đình,Hà Nội,4.0,,5.7,5.7,,4.0,5.0,,214,21.03713945,105.83587847363592,True,True,True,True,5
2022-11-10 09:03:46,Nhà riêng,4.0,60.0,"Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,,,4.0,,,,,,214,10.8030656,106.65227606400094,False,False,True,False,1
2022-11-10 09:11:50,Nhà riêng,2.8,40.0,"Huỳnh Tấn Phát, quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,2.0,2.0,2.8,2.8,2.0,2.0,2.0,,214,10.7535645,106.7284658,False,False,True,False,1
2022-11-09 15:16:46,Nhà riêng,3.79,31.0,"Đường Bùi Quang Là, Phường 12, Quận Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,2.0,2.0,3.79,3.79,,,2.0,,214,10.8351122,106.6396031,False,True,True,False,2
2022-11-09 15:07:43,Nhà riêng,19.0,108.5,"Đường Bùi Đình Túy, Phường 24, Quận Bình Thạnh, TP HCM, TP Hồ Chí Minh",Bình Thạnh,TP Hồ Chí Minh,,,19.0,19.0,,,6.0,6.0,214,10.8070771,106.6990053,True,False,True,False,3
2022-11-09 15:00:44,Nhà mặt phố,31.0,115.0,"Thành phố Hồ Chí Minh, Quận 10, TP Hồ Chí Minh",Quận 10,TP Hồ Chí Minh,10.0,6.0,31.0,31.0,6.0,10.0,4.0,4.0,214,10.7772636,106.6750563771838,True,True,False,True,4
2022-11-09 14:58:37,Nhà riêng,3.0,48.0,"Đường Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,2.0,2.0,3.0,3.0,,,,,214,10.8497898,106.6515266,False,False,True,False,1
2022-11-09 14:54:11,Nhà riêng,7.0,78.0,"Thanh Xuân, Hà Nội",Thanh Xuân,Hà Nội,3.0,3.0,7.0,,,5.0,5.0,,214,20.9936873,105.8143014,True,True,True,False,4
2022-11-09 14:31:12,Nhà mặt phố,8.0,120.0,"Từ Sơn, Bắc Ninh",Từ Sơn,Bắc Ninh,,,8.0,8.0,,,3.0,,214,21.113309,105.9568611,True,False,True,False,3
2022-11-09 14:30:05,Nhà mặt phố,2.75,45.5,"Thủ Đức, TP Hồ Chí Minh",Thủ Đức,TP Hồ Chí Minh,1.0,1.0,2.75,2.75,,1.0,,,214,10.8298295,106.7617899,False,False,True,False,1
